                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                  1.362,                 2.7701,                 1.2421,                 0.2495,                0.19907,                0.17078,                0.10818,                 1.3601,                 2.5288,                  1.212,             0.00055493,             0.00055493,             0.00055493
